Date,Trap_Type,Trap_Number
05/28/21,Fukui,1188-Y
05/28/21,Minnow,1427-R
05/28/21,Minnow,73-P
05/28/21,Fukui,609-P
05/28/21,Minnow,1400-P
05/28/21,Fukui,1172-Y
05/28/21,Minnow,141-P
05/28/21,Fukui,1175-Y
05/28/21,Minnow,1383-P
05/28/21,Fukui,194-Y
05/28/21,Fukui,19-P
05/28/21,Minnow,1106-Y
05/28/21,Minnow,154-P
05/28/21,Fukui,644-P
05/28/21,Fukui,690-P
05/28/21,Minnow,1119-Y
05/28/21,Minnow,1081-Y
05/28/21,Fukui,166-Y
05/28/21,Minnow,1182-B
05/28/21,Fukui,12-P
05/28/21,Minnow,1072-B
05/28/21,Fukui,1179-Y
05/28/21,Minnow,184-P
05/28/21,Fukui,176-P
05/28/21,Minnow,1178-B
05/28/21,Fukui,178-Y
05/28/21,Minnow,160-P
05/28/21,Fukui,618-P
05/28/21,Minnow,1404-R
05/28/21,Fukui,148-Y
05/28/21,Minnow,1323-G
05/28/21,Fukui,141-Y
05/28/21,Minnow,1399-G
05/28/21,Fukui,1489-R
05/28/21,Minnow,172-P
05/28/21,Fukui,619-P
05/28/21,Minnow,142-P
05/28/21,Fukui,624-P
05/28/21,Fukui,1407-R
05/28/21,Minnow,682-P
05/28/21,Fukui,1429-R
05/28/21,Minnow,166-P
05/28/21,Fukui,1432-R
05/28/21,Minnow,194-P
05/28/21,Fukui,1408-R
05/28/21,Minnow,1457-R
05/28/21,Fukui,1445-R
05/28/21,Minnow,1397-P
05/28/21,Fukui,518-P
05/28/21,Minnow,1467-R
05/28/21,Fukui,1451-R
05/28/21,Minnow,1413-R
05/28/21,Fukui,611-P
05/28/21,Minnow,51-P
05/28/21,Fukui,1430-R
05/28/21,Minnow,681-P
05/28/21,Fukui,1453-R
05/28/21,Minnow,637-P
05/28/21,Fukui,367-R
05/28/21,Minnow,1483-R
05/28/21,Fukui,1452-R
05/28/21,Minnow,135-P
05/28/21,Fukui,871-R
05/28/21,Minnow,1149-Y
05/28/21,Fukui,1436-R
05/28/21,Minnow,1425-R
05/28/21,Fukui,1495-R
05/28/21,Minnow,1138-Y
05/28/21,Fukui,1406-R
05/28/21,Minnow,165-P
05/28/21,Fukui,1431-R
05/28/21,Minnow,1071-B
05/28/21,Fukui,1443-R
05/28/21,Minnow,1148-Y
06/09/21,Minnow,1425-R
06/09/21,Fukui,609-P
06/09/21,Minnow,682-P
06/09/21,Fukui,176-Y
06/09/21,Minnow,1343-G
06/09/21,Fukui,572-P
06/09/21,Minnow,1423-R
06/09/21,Fukui,1451-R
06/09/21,Fukui,1179-Y
06/09/21,Minnow,1397-P
06/09/21,Fukui,618-P
06/09/21,Minnow,1107-Y
06/09/21,Fukui,12-P
06/09/21,Minnow,1148-B
06/09/21,Minnow,158-P
06/09/21,Fukui,1172-Y
06/09/21,Minnow,135-P
06/09/21,Fukui,1489-R
06/09/21,Minnow,1154-Y
06/09/21,Fukui,1496-R
06/09/21,Minnow,193-P
06/09/21,Fukui,1100-Y
06/09/21,Fukui,1156-Y
06/09/21,Minnow,637-P
06/09/21,Minnow,1151-Y
06/09/21,Fukui,148-Y
06/09/21,Fukui,1488-R
06/09/21,Minnow,1149-Y
06/09/21,Minnow,1483-R
06/09/21,Fukui,187-Y
06/09/21,Minnow,668-P
06/09/21,Fukui,1407-R
06/09/21,Minnow,168-P
06/09/21,Fukui,1181-Y
06/09/21,Minnow,157-P
06/09/21,Fukui,1432-R
06/09/21,Minnow,35-P
06/09/21,Fukui,1177-Y
06/09/21,Minnow,1084-Y
06/09/21,Fukui,1361-G
06/09/21,Minnow,678-P
06/09/21,Fukui,1430-R
06/09/21,Minnow,630-P
06/09/21,Fukui,23-P
06/09/21,Minnow,185-Y
06/09/21,Fukui,176-P
06/09/21,Minnow,1131-Y
06/09/21,Fukui,141-Y
06/09/21,Minnow,1320-G
06/09/21,Fukui,690-P
06/09/21,Fukui,194-Y
06/09/21,Minnow,1071-B
06/09/21,Fukui,1495-R
06/09/21,Minnow,166-P
06/09/21,Fukui,1445-R
06/09/21,Minnow,1148-Y
06/09/21,Fukui,1101-Y
06/09/21,Minnow,165-P
06/09/21,Fukui,123-Y
06/09/21,Minnow,1138-Y
06/09/21,Fukui,178-Y
06/09/21,Minnow,1072-B
06/09/21,Fukui,1431-R
06/09/21,Minnow,147-Y
06/09/21,Fukui,574-P
06/09/21,Minnow,1178-B
06/09/21,Fukui,115-Y
06/09/21,Minnow,139-Y
06/09/21,Fukui,145-Y
06/09/21,Minnow,183-P
06/09/21,Fukui,1452-R
06/09/21,Minnow,688-P
06/09/21,Fukui,1406-R
06/09/21,Minnow,684-P
06/09/21,Fukui,581-P
06/09/21,Minnow,1378-P
06/09/21,Fukui,1461-R
06/09/21,Minnow,146-P
06/09/21,Fukui,1453
06/09/21,Minnow,1481-R
06/10/21,Minnow,1425-R
06/10/21,Fukui,609-P
06/10/21,Minnow,682-P
06/10/21,Fukui,176-Y
06/10/21,Minnow,1343-G
06/10/21,Fukui,572-P
06/10/21,Minnow,1423-R
06/10/21,Fukui,1451-R
06/10/21,Fukui,1179-Y
06/10/21,Minnow,1397-P
06/10/21,Fukui,618-P
06/10/21,Minnow,1107-Y
06/10/21,Fukui,12-P
06/10/21,Minnow,1148-B
06/10/21,Minnow,158-P
06/10/21,Fukui,1172-Y
06/10/21,Minnow,135-P
06/10/21,Fukui,1489-R
06/10/21,Minnow,1154-Y
06/10/21,Fukui,1496-R
06/10/21,Minnow,193-P
06/10/21,Fukui,1100-Y
06/10/21,Fukui,1156-Y
06/10/21,Minnow,637-P
06/10/21,Minnow,1151-Y
06/10/21,Fukui,148-Y
06/10/21,Fukui,1488-R
06/10/21,Minnow,1149-Y
06/10/21,Minnow,1483-R
06/10/21,Fukui,187-Y
06/10/21,Minnow,668-P
06/10/21,Fukui,1407-R
06/10/21,Minnow,168-P
06/10/21,Fukui,1181-Y
06/10/21,Minnow,157-P
06/10/21,Fukui,1432-R
06/10/21,Minnow,35-P
06/10/21,Fukui,1177-Y
06/10/21,Minnow,1084-Y
06/10/21,Fukui,1361-G
06/10/21,Minnow,678-P
06/10/21,Fukui,1430-R
06/10/21,Minnow,630-P
06/10/21,Fukui,23-P
06/10/21,Minnow,185-Y
06/10/21,Fukui,176-P
06/10/21,Minnow,1131-Y
06/10/21,Fukui,141-Y
06/10/21,Minnow,1320-G
06/10/21,Fukui,690-P
06/10/21,Fukui,194-Y
06/10/21,Minnow,1071-B
06/10/21,Fukui,1495-R
06/10/21,Minnow,166-P
06/10/21,Fukui,1445-R
06/10/21,Minnow,1148-Y
06/10/21,Fukui,1101-Y
06/10/21,Minnow,165-P
06/10/21,Fukui,123-Y
06/10/21,Minnow,1138-Y
06/10/21,Fukui,178-Y
06/10/21,Minnow,1072-B
06/10/21,Fukui,1431-R
06/10/21,Minnow,147-Y
06/10/21,Fukui,574-P
06/10/21,Minnow,1178-B
06/10/21,Fukui,115-Y
06/10/21,Minnow,139-Y
06/10/21,Fukui,145-Y
06/10/21,Minnow,183-P
06/10/21,Fukui,1452-R
06/10/21,Minnow,688-P
06/10/21,Fukui,1406-R
06/10/21,Minnow,684-P
06/10/21,Fukui,581-P
06/10/21,Minnow,1378-P
06/10/21,Fukui,1461-R
06/10/21,Minnow,146-P
06/10/21,Fukui,1453
06/10/21,Minnow,1481-R
06/10/21,Minnow,1413-R
06/10/21,Fukui,1136-B
06/10/21,Minnow,1467-R
06/10/21,Fukui,602-P
06/10/21,Minnow,51-P
06/10/21,Fukui,1124-B
06/10/21,Minnow,681-P
06/10/21,Fukui,20-P
06/10/21,Fukui,1408-R
06/10/21,Minnow,658-P
06/10/21,Minnow,1383-P
06/10/21,Fukui,1190-Y
06/10/21,Minnow,1351-G
06/10/21,Fukui,644-P
06/10/21,Minnow,57-P
06/10/21,Fukui,133-Y
06/10/21,Minnow,154-P
06/10/21,Fukui,871-R
06/10/21,Fukui,177-Y
06/10/21,Minnow,1427-R
06/10/21,Fukui,648-P
06/10/21,Fukui,1498-R
06/10/21,Fukui,121-Y
06/10/21,Fukui,1188-Y
06/10/21,Fukui,1194-Y
06/10/21,Fukui,22-P
06/10/21,Minnow,73-P
06/10/21,Minnow,174-P
06/10/21,Minnow,1457-R
06/10/21,Minnow,194-P
06/10/21,Minnow,182-P
06/10/21,Fukui,611-P
06/10/21,Minnow,1081-Y
06/10/21,Minnow,196-P
06/10/21,Fukui,1167-Y
06/10/21,Fukui,367-R
06/10/21,Minnow,1100-P
06/10/21,Minnow,1119-Y
06/10/21,Fukui,149-Y
06/10/21,Minnow,1106-Y
06/11/21,Minnow,1425-R
06/11/21,Fukui,609-P
06/11/21,Minnow,682-P
06/11/21,Fukui,176-Y
06/11/21,Minnow,1343-G
06/11/21,Fukui,572-P
06/11/21,Minnow,1423-R
06/11/21,Fukui,1451-R
06/11/21,Fukui,1179-Y
06/11/21,Minnow,1397-P
06/11/21,Fukui,618-P
06/11/21,Minnow,1107-Y
06/11/21,Fukui,12-P
06/11/21,Minnow,1148-B
06/11/21,Minnow,158-P
06/11/21,Fukui,1172-Y
06/11/21,Minnow,135-P
06/11/21,Fukui,1489-R
06/11/21,Minnow,1154-Y
06/11/21,Fukui,1496-R
06/11/21,Minnow,193-P
06/11/21,Fukui,1100-Y
06/11/21,Fukui,1156-Y
06/11/21,Minnow,637-P
06/11/21,Minnow,1151-Y
06/11/21,Fukui,148-Y
06/11/21,Fukui,1488-R
06/11/21,Minnow,1149-Y
06/11/21,Minnow,1483-R
06/11/21,Fukui,187-Y
06/11/21,Minnow,668-P
06/11/21,Fukui,1407-R
06/11/21,Minnow,168-P
06/11/21,Fukui,1181-Y
06/11/21,Minnow,157-P
06/11/21,Fukui,1432-R
06/11/21,Minnow,35-P
06/11/21,Fukui,1177-Y
06/11/21,Minnow,1074-P
06/11/21,Fukui,1361-G
06/11/21,Minnow,678-P
06/11/21,Fukui,1430-R
06/11/21,Minnow,630-P
06/11/21,Fukui,23-P
06/11/21,Minnow,185-Y
06/11/21,Fukui,176-P
06/11/21,Minnow,1131-Y
06/11/21,Fukui,141-Y
06/11/21,Minnow,1320-G
06/11/21,Fukui,690-P
06/16/21,Minnow,1178-B
06/16/21,Fukui,1498-R
06/16/21,Minnow,1343-G
06/16/21,Fukui,12-P
06/16/21,Minnow,1072-B
06/16/21,Fukui,1172-Y
06/16/21,Minnow,1071-B
06/16/21,Fukui,1100-Y
06/16/21,Minnow,1351-G
06/16/21,Fukui,1496-R
06/16/21,Minnow,162-P
06/16/21,Fukui,1181-Y
06/16/21,Minnow,1040-Y
06/16/21,Fukui,1177-Y
06/16/21,Minnow,567-P
06/16/21,Fukui,1195-Y
06/16/21,Minnow,1038-Y
06/16/21,Fukui,1936-R
06/16/21,Minnow,667-P
06/16/21,Fukui,1429-R
06/16/21,Minnow,1060-B
06/16/21,Fukui,609-P
06/16/21,Minnow,1146-Y
06/16/21,Fukui,1467-R
06/16/21,Minnow,1319-G
06/16/21,Fukui,1432-R
06/16/21,Minnow,1370-P
06/16/21,Fukui,19-P
06/16/21,Minnow,1122-Y
06/16/21,Fukui,104-Y
06/16/21,Minnow,1131-Y
06/16/21,Fukui,177-Y
06/16/21,Minnow,630-P
06/16/21,Fukui,1453-R
06/16/21,Minnow,1425-R
06/16/21,Fukui,1430-R
06/16/21,Minnow,682-P
06/16/21,Fukui,1190-Y
06/16/21,Fukui,20-P
06/16/21,Minnow,68-P
06/16/21,Fukui,141-Y
06/16/21,Minnow,158-P
06/16/21,Fukui,194-Y
06/16/21,Minnow,1148-B
06/16/21,Minnow,1483-R
06/16/21,Fukui,1194-Y
06/16/21,Minnow,1413-R
06/16/21,Fukui,115-Y
06/16/21,Minnow,1423-R
06/16/21,Fukui,1136-R
06/16/21,Minnow,1320-G
06/16/21,Fukui,148-Y
06/16/21,Fukui,1101-Y
06/16/21,Minnow,1107-Y
06/16/21,Minnow,1154-Y
06/16/21,Fukui,690-P
06/16/21,Fukui,1488-P
06/16/21,Minnow,678-P
06/16/21,Minnow,1084-Y
06/16/21,Fukui,1124-B
06/16/21,Fukui,145-Y
06/16/21,Minnow,688-P
06/16/21,Fukui,176-P
06/16/21,Minnow,166-P
06/16/21,Fukui,1451-R
06/16/21,Minnow,1378-P
06/16/21,Fukui,1167-Y
06/16/21,Minnow,658-P
06/16/21,Fukui,1156-Y
06/16/21,Minnow,680-P
06/16/21,Fukui,1361-G
06/16/21,Minnow,1427-R
06/16/21,Fukui,1179-Y
06/16/21,Minnow,183-P
06/16/21,Fukui,149-Y
06/16/21,Minnow,51-P
06/16/21,Fukui,1175-Y
06/16/21,Minnow,146-P
06/16/21,Fukui,23-P
06/16/21,Minnow,684-P
06/16/21,Fukui,1188-Y
06/16/21,Minnow,165-P
06/16/21,Fukui,618-P
06/16/21,Minnow,73-P
06/16/21,Fukui,176-Y
06/16/21,Minnow,1457-R
06/16/21,Fukui,133-Y
06/16/21,Minnow,1400-P
06/16/21,Fukui,187-Y
06/16/21,Minnow,194-P
06/17/21,Minnow,1131-Y
06/17/21,Fukui,177-Y
06/17/21,Minnow,630-P
06/17/21,Fukui,1453-R
06/17/21,Minnow,1425-R
06/17/21,Fukui,1430-R
06/17/21,Minnow,682-P
06/17/21,Fukui,1190-Y
06/17/21,Fukui,20-P
06/17/21,Minnow,68-P
06/17/21,Fukui,141-Y
06/17/21,Minnow,158-P
06/17/21,Fukui,194-Y
06/17/21,Minnow,1148-B
06/17/21,Minnow,1483-R
06/17/21,Fukui,1194-Y
06/17/21,Minnow,1413-R
06/17/21,Fukui,115-Y
06/17/21,Minnow,1423-R
06/17/21,Fukui,1136-R
06/17/21,Minnow,1320-G
06/17/21,Fukui,148-Y
06/17/21,Fukui,1101-Y
06/17/21,Minnow,1107-Y
06/17/21,Minnow,1154-Y
06/17/21,Fukui,690-P
06/17/21,Fukui,1488-P
06/17/21,Minnow,678-P
06/17/21,Minnow,1084-Y
06/17/21,Fukui,1124-B
06/17/21,Fukui,145-Y
06/17/21,Minnow,688-P
06/17/21,Fukui,176-P
06/17/21,Minnow,166-P
06/17/21,Fukui,1451-R
06/17/21,Minnow,1378-P
06/17/21,Fukui,1167-Y
06/17/21,Minnow,658-P
06/17/21,Fukui,1156-Y
06/17/21,Minnow,680-P
06/17/21,Fukui,1361-G
06/17/21,Minnow,1427-R
06/17/21,Fukui,1179-Y
06/17/21,Minnow,183-P
06/17/21,Fukui,149-Y
06/17/21,Minnow,51-P
06/17/21,Fukui,1175-Y
06/17/21,Minnow,146-P
06/17/21,Fukui,23-P
06/17/21,Minnow,684-P
06/17/21,Fukui,1188-Y
06/17/21,Minnow,165-P
06/17/21,Fukui,618-P
06/17/21,Minnow,73-P
06/17/21,Fukui,176-Y
06/17/21,Minnow,1457-R
06/17/21,Fukui,133-Y
06/17/21,Minnow,1400-P
06/17/21,Fukui,187-Y
06/17/21,Minnow,194-P
06/23/21,Fukui,1436-R
06/23/21,Minnow,1084-Y
06/23/21,Fukui,20-P
06/23/21,Minnow,681-P
06/23/21,Fukui,1124-B
06/23/21,Minnow,183-P
06/23/21,Fukui,19-P
06/23/21,Minnow,185-P
06/23/21,Fukui,1361-G
06/23/21,Minnow,630-P
06/23/21,Fukui,690-P
06/23/21,Minnow,1320-G
06/23/21,Fukui,104-Y
06/23/21,Minnow,684-P
06/23/21,Fukui,12-P
06/23/21,Minnow,1154-Y
06/23/21,Fukui,1489-R
06/23/21,Minnow,1148-B
06/23/21,Fukui,1432-R
06/23/21,Minnow,658-P
06/23/21,Fukui,1429-R
06/23/21,Minnow,1409-R
06/23/21,Fukui,1496-R
06/23/21,Minnow,1413-R
06/23/21,Fukui,1453-R
06/23/21,Minnow,1378-P
06/23/21,Fukui,1407-R
06/23/21,Minnow,668-P
06/23/21,Fukui,23-P
06/23/21,Minnow,1427-R
06/23/21,Minnow,1483-R
06/23/21,Fukui,1177-Y
06/23/21,Minnow,1457-R
06/23/21,Fukui,1156-Y
06/23/21,Minnow,678-P
06/23/21,Fukui,177-Y
06/23/21,Minnow,73-P
06/23/21,Fukui,1179-Y
06/23/21,Fukui,194-Y
06/23/21,Minnow,1131-Y
06/23/21,Fukui,1175-Y
06/23/21,Minnow,1107-Y
06/23/21,Fukui,176-Y
06/23/21,Minnow,146-P
06/23/21,Minnow,75-P
06/23/21,Fukui,141-Y
06/23/21,Minnow,668-P
06/23/21,Fukui,148-Y
06/23/21,Minnow,1425-R
06/23/21,Fukui,1188-Y
06/23/21,Minnow,682-P
06/23/21,Fukui,1195-Y
06/23/21,Fukui,1194-Y
06/23/21,Minnow,166-P
06/23/21,Minnow,165-P
06/23/21,Fukui,149-Y
06/23/21,Fukui,187-Y
06/23/21,Minnow,51-P
06/23/21,Minnow,1423-R
06/23/21,Fukui,133-Y
06/23/21,Minnow,1481-R
06/23/21,Fukui,1443-R
06/23/21,Minnow,1148-Y
06/23/21,Fukui,1100-Y
06/23/21,Minnow,1467-R
06/23/21,Fukui,1172-Y
06/23/21,Minnow,182-Y
06/23/21,Fukui,119-Y
06/23/21,Minnow,1138-Y
06/23/21,Fukui,621-P
06/23/21,Minnow,1119-Y
06/23/21,Fukui,164-Y
06/23/21,Minnow,1106-Y
06/23/21,Fukui,1187-Y
06/23/21,Minnow,147-Y
06/23/21,Fukui,1181-Y
06/23/21,Minnow,1081-Y
06/23/21,Fukui,184-Y
06/23/21,Minnow,139-Y
06/23/21,Fukui,609-P
06/24/21,Fukui,1436-R
06/24/21,Minnow,1084-Y
06/24/21,Fukui,20-P
06/24/21,Minnow,681-P
06/24/21,Fukui,1124-B
06/24/21,Minnow,183-P
06/24/21,Fukui,19-P
06/24/21,Minnow,185-P
06/24/21,Fukui,1361-G
06/24/21,Minnow,630-P
06/24/21,Fukui,690-P
06/24/21,Minnow,1320-G
06/24/21,Fukui,104-Y
06/24/21,Minnow,684-P
06/24/21,Fukui,12-P
06/24/21,Minnow,1154-Y
06/24/21,Fukui,1489-R
06/24/21,Minnow,1148-B
06/24/21,Fukui,1432-R
06/24/21,Minnow,658-P
06/24/21,Fukui,1429-R
06/24/21,Minnow,1409-R
06/24/21,Fukui,1496-R
06/24/21,Minnow,1413-R
06/24/21,Fukui,1453-R
06/24/21,Minnow,1378-P
06/24/21,Fukui,1407-R
06/24/21,Minnow,668-P
06/24/21,Fukui,23-P
06/24/21,Minnow,1427-R
06/24/21,Minnow,1483-R
06/24/21,Fukui,1177-Y
06/24/21,Minnow,1457-R
06/24/21,Fukui,1156-Y
06/24/21,Minnow,678-P
06/24/21,Fukui,177-Y
06/24/21,Minnow,73-P
06/24/21,Fukui,1179-Y
06/24/21,Fukui,194-Y
06/24/21,Minnow,1131-Y
06/24/21,Fukui,1175-Y
06/24/21,Minnow,1107-Y
06/24/21,Fukui,176-Y
06/24/21,Minnow,146-P
06/24/21,Minnow,75-P
06/24/21,Fukui,141-Y
06/24/21,Minnow,668-P
06/24/21,Fukui,148-Y
06/24/21,Minnow,1425-R
06/24/21,Fukui,1188-Y
06/24/21,Minnow,682-P
06/24/21,Fukui,1195-Y
06/24/21,Fukui,1194-Y
06/24/21,Minnow,166-P
06/24/21,Minnow,165-P
06/24/21,Fukui,149-Y
06/24/21,Fukui,187-Y
06/24/21,Minnow,51-P
06/24/21,Minnow,1423-R
06/24/21,Fukui,133-Y
06/24/21,Minnow,1481-R
06/24/21,Fukui,1443-R
06/24/21,Minnow,1148-Y
06/24/21,Fukui,1100-Y
06/24/21,Minnow,1467-R
06/24/21,Fukui,1172-Y
06/24/21,Minnow,182-Y
06/24/21,Fukui,119-Y
06/24/21,Minnow,1138-Y
06/24/21,Fukui,621-P
06/24/21,Minnow,1119-Y
06/24/21,Fukui,164-Y
06/24/21,Minnow,1106-Y
06/24/21,Fukui,1187-Y
06/24/21,Minnow,147-Y
06/24/21,Fukui,1181-Y
06/24/21,Minnow,1081-Y
06/24/21,Fukui,184-Y
06/24/21,Minnow,139-Y
06/24/21,Fukui,609-P
06/24/21,Fukui,115-Y
06/24/21,Minnow,1479-R
06/24/21,Fukui,145-Y
06/24/21,Minnow,174-P
06/24/21,Fukui,176-P
06/24/21,Minnow,1077-Y
06/24/21,Fukui,1451-R
06/24/21,Minnow,95-P
06/24/21,Fukui,1136-B
06/24/21,Minnow,57-P
06/24/21,Fukui,1101-Y
06/24/21,Minnow,1383-P
06/24/21,Fukui,1167-Y
06/24/21,Minnow,194-P
06/24/21,Fukui,166-Y
06/24/21,Minnow,70-P
06/24/21,Fukui,573-P
06/24/21,Minnow,19-P
06/24/21,Fukui,1488-R
06/24/21,Minnow,1400-P
06/24/21,Fukui,128-Y
06/24/21,Minnow,72-P
06/24/21,Fukui,572-P
06/24/21,Minnow,92-P
06/24/21,Fukui,1190-Y
06/24/21,Minnow,154-P
06/24/21,Fukui,1430-R
06/24/21,Minnow,134-P
06/24/21,Fukui,618-P
06/24/21,Minnow,1079-Y
06/25/21,Minnow,1483-R
06/25/21,Fukui,1177-Y
06/25/21,Minnow,1457-R
06/25/21,Fukui,1156-Y
06/25/21,Minnow,678-P
06/25/21,Fukui,177-Y
06/25/21,Minnow,73-P
06/25/21,Fukui,1179-Y
06/25/21,Fukui,194-Y
06/25/21,Minnow,1131-Y
06/25/21,Fukui,1175-Y
06/25/21,Minnow,1107-Y
06/25/21,Fukui,176-Y
06/25/21,Minnow,146-P
06/25/21,Minnow,75-P
06/25/21,Fukui,141-Y
06/25/21,Minnow,668-P
06/25/21,Fukui,148-Y
06/25/21,Minnow,1425-R
06/25/21,Fukui,1188-Y
06/25/21,Minnow,682-P
06/25/21,Fukui,1195-Y
06/25/21,Fukui,1194-Y
06/25/21,Minnow,166-P
06/25/21,Minnow,165-P
06/25/21,Fukui,149-Y
06/25/21,Fukui,187-Y
06/25/21,Minnow,51-P
06/25/21,Minnow,1423-R
06/25/21,Fukui,133-Y
06/25/21,Minnow,1481-R
06/25/21,Fukui,1443-R
06/25/21,Minnow,1148-Y
06/25/21,Fukui,1100-Y
06/25/21,Minnow,1467-R
06/25/21,Fukui,1172-Y
06/25/21,Minnow,182-Y
06/25/21,Fukui,119-Y
06/25/21,Minnow,1138-Y
06/25/21,Fukui,621-P
06/25/21,Minnow,1119-Y
06/25/21,Fukui,164-Y
06/25/21,Minnow,1106-Y
06/25/21,Fukui,1187-Y
06/25/21,Minnow,147-Y
06/25/21,Fukui,1181-Y
06/25/21,Minnow,1081-Y
06/25/21,Fukui,184-Y
06/25/21,Minnow,139-Y
06/25/21,Fukui,609-P
06/25/21,Minnow,91-P
06/25/21,Fukui,178-Y
06/25/21,Minnow,1083-Y
06/25/21,Fukui,1431-R
06/25/21,Minnow,193-Y
06/25/21,Fukui,644-P
06/25/21,Minnow,1351-G
06/25/21,Fukui,1406-R
06/25/21,Minnow,1122-Y
06/25/21,Fukui,123-Y
06/25/21,Minnow,667-P
06/25/21,Fukui,1452-R
06/25/21,Minnow,1090-Y
06/25/21,Fukui,611-P
06/25/21,Minnow,1072-G
06/25/21,Fukui,619-P
06/25/21,Minnow,1088-Y
06/25/21,Fukui,1408-R
06/25/21,Minnow,172-P
06/25/21,Fukui,1495-R
06/25/21,Minnow,1071-B
06/25/21,Fukui,871-R
06/25/21,Minnow,1319-G
06/25/21,Fukui,1445-R
06/25/21,Fukui,367-R
06/25/21,Minnow,161-P
06/25/21,Fukui,574-P
06/25/21,Minnow,1182-G
06/25/21,Fukui,670-P
06/25/21,Minnow,160-P
06/25/21,Minnow,1404-R
06/25/21,Fukui,22-P
06/25/21,Minnow,1323-G
06/25/21,Fukui,1498-R
06/25/21,Minnow,1399-G
06/25/21,Fukui,121-Y
06/29/21,Shrimp,S.1.A
06/29/21,Shrimp,S.1.B
06/29/21,Shrimp,S.1.C
06/29/21,Shrimp,S.1.D
06/29/21,Shrimp,S.1.E
06/30/21,Shrimp,S.1.A
06/30/21,Shrimp,S.1.B
06/30/21,Shrimp,S.1.C
06/30/21,Shrimp,S.1.D
06/30/21,Shrimp,S.1.E
06/29/21,Shrimp,S.2.A
06/29/21,Shrimp,S.2.B
06/29/21,Shrimp,S.2.C
06/29/21,Shrimp,S.2.D
06/29/21,Shrimp,S.2.E
06/29/21,Shrimp,S.2.F
06/29/21,Shrimp,S.2.G
06/29/21,Shrimp,S.2.H
06/30/21,Shrimp,S.2.A
06/30/21,Shrimp,S.2.B
06/30/21,Shrimp,S.2.C
06/30/21,Shrimp,S.2.D
06/30/21,Shrimp,S.2.E
06/30/21,Shrimp,S.2.F
06/30/21,Shrimp,S.2.G
06/30/21,Shrimp,S.2.H
06/29/21,Shrimp,S.3.A
06/29/21,Shrimp,S.3.B
06/29/21,Shrimp,S.3.C
06/29/21,Shrimp,S.3.D
06/29/21,Shrimp,S.3.E
06/30/21,Shrimp,S.3.A
06/30/21,Shrimp,S.3.B
06/30/21,Shrimp,S.3.C
06/30/21,Shrimp,S.3.D
06/30/21,Shrimp,S.3.E
06/29/21,Shrimp,S.4.A
06/29/21,Shrimp,S.4.B
06/29/21,Shrimp,S.4.C
06/29/21,Shrimp,S.4.D
06/29/21,Shrimp,S.4.E
06/30/21,Shrimp,S.4.A
06/30/21,Shrimp,S.4.B
06/30/21,Shrimp,S.4.C
06/30/21,Shrimp,S.4.D
06/30/21,Shrimp,S.4.E
06/29/21,Shrimp,S.5.A
06/29/21,Shrimp,S.5.B
06/29/21,Shrimp,S.5.C
06/29/21,Shrimp,S.5.D
06/29/21,Shrimp,S.5.E
06/29/21,Shrimp,S.5.F
06/29/21,Shrimp,S.5.G
06/30/21,Shrimp,S.5.A
06/30/21,Shrimp,S.5.B
06/30/21,Shrimp,S.5.C
06/30/21,Shrimp,S.5.D
06/30/21,Shrimp,S.5.E
06/30/21,Shrimp,S.5.F
06/30/21,Shrimp,S.5.G
06/29/21,Shrimp,S.19
06/29/21,Shrimp,S.20
06/29/21,Shrimp,S.18
06/30/21,Shrimp,P.19
06/30/21,Shrimp,P.20
06/30/21,Shrimp,P.18
06/29/21,Shrimp,PIER N
06/29/21,Shrimp,PIER S
06/30/21,Shrimp,PIER N
06/30/21,Shrimp,PIER S
06/30/21,Minnow,154-P
06/30/21,Fukui,572-P
06/30/21,Minnow,134-P
06/30/21,Fukui,367-R
06/30/21,Minnow,658-P
06/30/21,Fukui,621-P
06/30/21,Minnow,174-P
06/30/21,Fukui,1445-R
06/30/21,Fukui,1452-R
06/30/21,Minnow,1400-P
06/30/21,Minnow,72-P
06/30/21,Fukui,1406-R
06/30/21,Fukui,23-P
06/30/21,Fukui,611-P
06/30/21,Minnow,92-P
06/30/21,Minnow,684-P
06/30/21,Fukui,644-P
06/30/21,Minnow,630-P
06/30/21,Fukui,1498-R
06/30/21,Minnow,183-P
06/30/21,Fukui,128-Y
06/30/21,Minnow,194-P
06/30/21,Fukui,573-P
06/30/21,Minnow,70-P
06/30/21,Fukui,145-Y
06/30/21,Minnow,95-P
06/30/21,Fukui,1443-R
06/30/21,Minnow,681-P
06/30/21,Fukui,20-P
06/30/21,Minnow,1383-P
06/30/21,Minnow,1107-Y
06/30/21,Fukui,123-Y
06/30/21,Minnow,667-P
06/30/21,Fukui,1177-Y
06/30/21,Minnow,1131-Y
06/30/21,Fukui,1188-Y
06/30/21,Minnow,1090-Y
06/30/21,Fukui,177-Y
06/30/21,Minnow,165-P
06/30/21,Fukui,184-Y
06/30/21,Minnow,1148-Y
06/30/21,Fukui,1100-Y
06/30/21,Minnow,668-P
06/30/21,Fukui,194-Y
06/30/21,Minnow,1457-R
06/30/21,Fukui,119-Y
06/30/21,Minnow,1088-Y
06/30/21,Fukui,176-Y
06/30/21,Minnow,678-P
06/30/21,Fukui,1187-Y
06/30/21,Minnow,682-P
06/30/21,Fukui,1405-R
06/30/21,Minnow,1083-Y
